"Auto Increment","Record ID","Created On","Codigo Vitrine - Automatico","Data/Hora - Cod Vitrine Criado"
26754,98rdRmOQZw,"2024-05-13 17:37:33",148512,"2024-05-13 17:37:33"
26753,2ejlax6ro9,"2024-05-13 17:37:21",148511,"2024-05-13 17:37:21"
26752,ykNOn3PrDY,"2024-05-13 16:45:41",148510,"2024-05-13 16:45:41"
26751,GArg6bqjmR,"2024-05-13 16:45:33",148509,"2024-05-13 16:45:33"
26750,6WQbyWVNnB,"2024-05-13 16:45:24",148508,"2024-05-13 16:45:24"
26749,aANBP4vj1b,"2024-05-13 16:45:15",148507,"2024-05-13 16:45:15"
26748,PzQ4ED9jJG,"2024-05-13 16:45:06",148506,"2024-05-13 16:45:06"
26747,m9N0DyBNzq,"2024-05-13 16:44:25",148505,"2024-05-13 16:44:25"
26746,MXQJy8aNZ6,"2024-05-13 12:19:16",148504,"2024-05-13 12:19:16"
26745,VWQW3DGQZ4,"2024-05-13 11:33:34",148503,"2024-05-13 11:33:34"
26744,a6jM2w3r75,"2024-05-13 11:29:42",148502,"2024-05-13 11:29:42"
26743,74QY3pprBE,"2024-05-12 20:32:22",148501,"2024-05-12 20:32:22"
26742,AXQveYANLY,"2024-05-12 20:32:00",148500,"2024-05-12 20:32:00"
26741,3GN6np6Nzx,"2024-05-12 20:31:31",148499,"2024-05-12 20:31:31"
26740,03rzxDqQ69,"2024-05-12 20:30:45",148498,"2024-05-12 20:30:45"
26739,X6QamMkQZk,"2024-05-12 19:56:53",148497,"2024-05-12 19:56:53"
26738,DzjGmlONYp,"2024-05-12 19:48:02",148496,"2024-05-12 19:48:02"
26737,OGQ3yEDrln,"2024-05-12 18:53:08",148495,"2024-05-12 18:53:08"
26736,awrR3mlN5k,"2024-05-12 18:52:54",148494,"2024-05-12 18:52:54"
26735,VXr7Xx7NJe,"2024-05-12 18:52:40",148493,"2024-05-12 18:52:40"
26734,0VNqe9WNml,"2024-05-12 01:14:28",148492,"2024-05-12 01:14:28"
26733,4yQk6dENgP,"2024-05-12 01:08:48",148491,"2024-05-12 01:08:48"
26732,8qQPX1VQ16,"2024-05-11 13:34:14",148490,"2024-05-11 13:34:14"
26731,loNLAK7QM8,"2024-05-11 13:34:05",148489,"2024-05-11 13:34:05"
26730,GWN5w28jlA,"2024-05-11 13:33:55",148488,"2024-05-11 13:33:55"
26729,xPjX326QKG,"2024-05-11 13:33:46",148487,"2024-05-11 13:33:46"
26728,5nQx5nbjxY,"2024-05-11 11:19:09",148486,"2024-05-11 11:19:09"
26727,72NpewvQwv,"2024-05-11 11:19:00",148485,"2024-05-11 11:19:00"
26726,Z9Q2wnmj2m,"2024-05-10 21:49:39",148484,"2024-05-10 21:49:39"
26725,oOjDAbMrB9,"2024-05-10 21:48:51",148483,"2024-05-10 21:48:51"
26724,bEjE1g0jK5,"2024-05-10 21:48:39",148482,"2024-05-10 21:48:39"
26723,YZjneoRQPv,"2024-05-10 21:48:26",148481,"2024-05-10 21:48:26"
26722,blNe34xjxw,"2024-05-10 21:47:59",148480,"2024-05-10 21:47:59"
26721,PEryyEyrOn,"2024-05-10 18:16:27",148479,"2024-05-10 18:16:27"
26720,kMjme8KjvV,"2024-05-10 18:16:16",148478,"2024-05-10 18:16:16"
26719,9EjV3Eqro2,"2024-05-10 18:16:05",148477,"2024-05-10 18:16:05"
26718,GDN1DeRreq,"2024-05-10 18:15:55",148476,"2024-05-10 18:15:55"
26717,b1rAz01NKk,"2024-05-10 09:24:03",148475,"2024-05-10 09:24:03"
26716,68j9X5lQ2V,"2024-05-10 09:21:42",148474,"2024-05-10 09:21:42"
26715,Varw7elrOR,"2024-05-10 09:20:22",148473,"2024-05-10 09:20:22"
26714,5MjKDoMr0k,"2024-05-10 09:19:06",148472,"2024-05-10 09:19:06"
26713,X9QoeK9rwY,"2024-05-10 09:18:03",148471,"2024-05-10 09:18:03"
26712,DXQ87XgNYR,"2024-05-10 09:16:45",148470,"2024-05-10 09:16:45"
26711,3kjZ3x5r6V,"2024-05-10 09:15:36",148469,"2024-05-10 09:15:36"
26710,98rdR0OQZw,"2024-05-10 09:12:35",148468,"2024-05-10 09:12:35"
26709,2ejlaZ6ro9,"2024-05-10 09:11:19",148467,"2024-05-10 09:11:19"
26708,ykNOnAPrDY,"2024-05-10 09:09:59",148466,"2024-05-10 09:09:59"
26707,GArg6JqjmR,"2024-05-10 09:08:06",148465,"2024-05-10 09:08:06"
26706,6WQbyLVNnB,"2024-05-10 09:05:24",148464,"2024-05-10 09:05:24"
26705,aANBPkvj1b,"2024-05-10 09:04:12",148463,"2024-05-10 09:04:12"
26704,PzQ4EV9jJG,"2024-05-10 09:02:55",148462,"2024-05-10 09:02:55"
26703,m9N0DwBNzq,"2024-05-10 08:56:01",148461,"2024-05-10 08:56:01"
26702,MXQJygaNZ6,"2024-05-10 08:53:45",148460,"2024-05-10 08:53:45"
26701,VWQW3mGQZ4,"2024-05-10 08:52:40",148459,"2024-05-10 08:52:40"
26700,a6jM2d3r75,"2024-05-10 08:50:45",148458,"2024-05-10 08:50:45"
26699,3kjZ3nxr6V,"2024-05-10 08:49:39",148457,"2024-05-10 08:49:39"
26698,98rdRkkQZw,"2024-05-10 08:48:35",148456,"2024-05-10 08:48:35"
26697,2ejlagBro9,"2024-05-10 08:40:30",148455,"2024-05-10 08:40:30"
26696,ykNOn8drDY,"2024-05-10 08:40:13",148454,"2024-05-10 08:40:13"
26695,GArg6JPjmR,"2024-05-10 08:40:00",148453,"2024-05-10 08:40:00"
26694,6WQbyLBNnB,"2024-05-10 08:39:45",148452,"2024-05-10 08:39:45"
26693,aANBPkZj1b,"2024-05-09 21:52:23",148451,"2024-05-09 21:52:23"
26692,PzQ4EVgjJG,"2024-05-09 21:52:05",148450,"2024-05-09 21:52:05"
26691,m9N0DwxNzq,"2024-05-09 21:51:57",148449,"2024-05-09 21:51:57"
26690,MXQJygKNZ6,"2024-05-09 21:51:42",148448,"2024-05-09 21:51:42"
26689,VWQW3m4QZ4,"2024-05-09 21:51:20",148447,"2024-05-09 21:51:20"
26688,a6jM2d9r75,"2024-05-09 20:26:15",148446,"2024-05-09 20:26:15"
26687,74QY3eErBE,"2024-05-09 20:26:03",148445,"2024-05-09 20:26:03"
26686,AXQveAZNLY,"2024-05-09 20:25:50",148444,"2024-05-09 20:25:50"
26685,3GN6nyzNzx,"2024-05-09 20:25:38",148443,"2024-05-09 20:25:38"
26684,03rzxyOQ69,"2024-05-09 19:18:46",148442,"2024-05-09 19:18:46"
26683,X6Qam5XQZk,"2024-05-09 19:18:34",148441,"2024-05-09 19:18:34"
26682,DzjGm4LNYp,"2024-05-09 19:18:23",148440,"2024-05-09 19:18:23"
26681,OGQ3y1Mrln,"2024-05-09 19:18:13",148439,"2024-05-09 19:18:13"
26680,awrR3waN5k,"2024-05-09 18:29:45",148438,"2024-05-09 18:29:45"
26679,VXr7XeoNJe,"2024-05-09 18:29:34",148437,"2024-05-09 18:29:34"
26678,0VNqe8xNml,"2024-05-09 18:29:22",148436,"2024-05-09 18:29:22"
26677,4yQk6b6NgP,"2024-05-09 18:29:03",148435,"2024-05-09 18:29:03"
26676,8qQPXo0Q16,"2024-05-09 18:28:51",148434,"2024-05-09 18:28:51"
26675,loNLAlYQM8,"2024-05-09 10:21:58",148433,"2024-05-09 10:21:58"
26674,GWN5wYRjlA,"2024-05-09 09:26:41",148432,"2024-05-09 09:26:41"
26673,xPjX3ypQKG,"2024-05-09 09:24:04",148431,"2024-05-09 09:24:04"
26672,5nQx5VxjxY,"2024-05-09 09:22:45",148430,"2024-05-09 09:22:45"
26671,72NpeZ7Qwv,"2024-05-09 09:21:01",148429,"2024-05-09 09:21:01"
26670,Z9Q2wAyj2m,"2024-05-09 09:19:43",148428,"2024-05-09 09:19:43"
26669,oOjDAWqrB9,"2024-05-08 22:07:04",148427,"2024-05-08 22:07:04"
26668,bEjE1JGjK5,"2024-05-08 22:06:53",148426,"2024-05-08 22:06:53"
26667,YZjnelmQPv,"2024-05-08 22:06:43",148425,"2024-05-08 22:06:43"
26666,blNe3Majxw,"2024-05-08 21:09:01",148424,"2024-05-08 21:09:01"
26665,PEryymdrOn,"2024-05-08 21:08:46",148423,"2024-05-08 21:08:46"
26664,kMjmeO7jvV,"2024-05-08 20:12:53",148422,"2024-05-08 20:12:53"
26663,9EjV39Mro2,"2024-05-08 20:12:43",148421,"2024-05-08 20:12:43"
26662,GDN1D6Yreq,"2024-05-08 20:12:32",148420,"2024-05-08 20:12:32"
26661,b1rAz6vNKk,"2024-05-08 20:12:22",148419,"2024-05-08 20:12:22"
26660,68j9X6yQ2V,"2024-05-08 20:12:10",148418,"2024-05-08 20:12:10"
26659,Varw793rOR,"2024-05-08 20:11:56",148417,"2024-05-08 20:11:56"
26658,5MjKDBzr0k,"2024-05-08 18:57:39",148416,"2024-05-08 18:57:39"
26657,X9QoeOGrwY,"2024-05-08 18:57:31",148415,"2024-05-08 18:57:31"
26656,DXQ8763NYR,"2024-05-08 18:57:22",148414,"2024-05-08 18:57:22"
26655,3kjZ3mxr6V,"2024-05-08 18:57:13",148413,"2024-05-08 18:57:13"
26654,98rdR5kQZw,"2024-05-08 18:57:04",148412,"2024-05-08 18:57:04"
26653,2ejlaBBro9,"2024-05-08 18:08:54",148411,"2024-05-08 18:08:54"
26652,ykNOnldrDY,"2024-05-08 18:08:39",148410,"2024-05-08 18:08:39"
26651,GArg6MPjmR,"2024-05-08 18:08:25",148409,"2024-05-08 18:08:25"
26650,6WQbyxBNnB,"2024-05-08 09:42:19",148408,"2024-05-08 09:42:19"
26649,aANBP6Zj1b,"2024-05-08 09:42:07",148407,"2024-05-08 09:42:07"
26648,PzQ4E6gjJG,"2024-05-08 09:41:49",148406,"2024-05-08 09:41:49"
26647,m9N0D6xNzq,"2024-05-08 09:41:25",148405,"2024-05-08 09:41:25"
26646,MXQJy4KNZ6,"2024-05-08 08:36:26",148404,"2024-05-08 08:36:26"
26645,VWQW3A4QZ4,"2024-05-08 08:36:16",148403,"2024-05-08 08:36:16"
26644,a6jM2g9r75,"2024-05-08 08:35:22",148402,"2024-05-08 08:35:22"
26643,74QY3VErBE,"2024-05-08 00:51:25",148401,"2024-05-08 00:51:25"
26642,AXQvewZNLY,"2024-05-07 21:26:07",148400,"2024-05-07 21:26:07"
26641,3GN6n6zNzx,"2024-05-07 20:04:50",148399,"2024-05-07 20:04:50"
26640,03rzxVOQ69,"2024-05-07 20:04:33",148398,"2024-05-07 20:04:33"
26639,X6QampXQZk,"2024-05-07 20:04:16",148397,"2024-05-07 20:04:16"
26638,DzjGmWLNYp,"2024-05-07 20:03:45",148396,"2024-05-07 20:03:45"
26637,OGQ3y6Mrln,"2024-05-07 20:02:52",148395,"2024-05-07 20:02:52"
26636,awrR38aN5k,"2024-05-07 17:25:17",148394,"2024-05-07 17:25:17"
26635,VXr7X6oNJe,"2024-05-07 17:25:02",148393,"2024-05-07 17:25:02"
26634,0VNqedxNml,"2024-05-07 17:24:48",148392,"2024-05-07 17:24:48"
26633,4yQk646NgP,"2024-05-07 17:24:35",148391,"2024-05-07 17:24:35"
26632,8qQPXd0Q16,"2024-05-07 17:24:19",148390,"2024-05-07 17:24:19"
26631,loNLAbYQM8,"2024-05-07 15:18:40",148389,"2024-05-07 15:18:40"
26630,GWN5w6RjlA,"2024-05-07 14:03:01",148388,"2024-05-07 14:03:01"
26629,xPjX31pQKG,"2024-05-07 14:01:53",148387,"2024-05-07 14:01:53"
26628,5nQx5AxjxY,"2024-05-07 14:00:40",148386,"2024-05-07 14:00:40"
26627,72NpeY7Qwv,"2024-05-07 13:58:54",148385,"2024-05-07 13:58:54"
26626,Z9Q2w6yj2m,"2024-05-07 13:57:53",148384,"2024-05-07 13:57:53"
26625,oOjDA6qrB9,"2024-05-07 09:11:12",148383,"2024-05-07 09:11:12"
26624,bEjE16GjK5,"2024-05-07 09:09:56",148382,"2024-05-07 09:09:56"
26623,YZjnegmQPv,"2024-05-07 09:07:55",148381,"2024-05-07 09:07:55"
26622,blNe3Lajxw,"2024-05-07 09:06:14",148380,"2024-05-07 09:06:14"
26621,PEryy1drOn,"2024-05-07 09:04:45",148379,"2024-05-07 09:04:45"
26620,kMjmeb7jvV,"2024-05-06 23:28:59",148378,"2024-05-06 23:28:59"
26619,9EjV3AMro2,"2024-05-06 23:28:45",148377,"2024-05-06 23:28:45"
26618,GDN1DkYreq,"2024-05-06 23:28:13",148376,"2024-05-06 23:28:13"
26617,b1rAzkvNKk,"2024-05-06 23:26:05",148375,"2024-05-06 23:26:05"
26616,68j9XkyQ2V,"2024-05-06 23:25:48",148374,"2024-05-06 23:25:48"
26615,Varw7q3rOR,"2024-05-06 23:25:37",148373,"2024-05-06 23:25:37"
26614,5MjKDbzr0k,"2024-05-06 23:25:06",148372,"2024-05-06 23:25:06"
26613,X9QoeqGrwY,"2024-05-06 23:24:31",148371,"2024-05-06 23:24:31"
26612,DXQ87k3NYR,"2024-05-06 23:22:15",148370,"2024-05-06 23:22:15"
26611,3kjZ3yxr6V,"2024-05-06 18:45:42",148369,"2024-05-06 18:45:42"
26610,98rdRLkQZw,"2024-05-06 18:45:31",148368,"2024-05-06 18:45:31"
26609,2ejlaqBro9,"2024-05-06 18:45:07",148367,"2024-05-06 18:45:07"
26608,ykNOnddrDY,"2024-05-06 18:44:57",148366,"2024-05-06 18:44:57"
26607,GArg6YPjmR,"2024-05-06 18:02:02",148365,"2024-05-06 18:02:02"
26606,6WQbyXBNnB,"2024-05-06 17:51:01",148364,"2024-05-06 17:51:01"
26605,aANBPqZj1b,"2024-05-06 17:50:44",148363,"2024-05-06 17:50:44"
26604,PzQ4EkgjJG,"2024-05-06 17:50:31",148362,"2024-05-06 17:50:31"
26603,m9N0DkxNzq,"2024-05-06 17:50:17",148361,"2024-05-06 17:50:17"
26602,MXQJyBKNZ6,"2024-05-06 17:50:03",148360,"2024-05-06 17:50:03"
26601,VWQW314QZ4,"2024-05-06 02:16:43",148359,"2024-05-06 02:16:43"
26600,a6jM2O9r75,"2024-05-06 02:16:35",148358,"2024-05-06 02:16:35"
26599,3kjZ3yEr6V,"2024-05-06 02:16:25",148357,"2024-05-06 02:16:25"
26598,98rdRLnQZw,"2024-05-06 02:16:14",148356,"2024-05-06 02:16:14"
26597,2ejlaq3ro9,"2024-05-06 02:15:45",148355,"2024-05-06 02:15:45"
26596,ykNOndBrDY,"2024-05-06 02:15:34",148354,"2024-05-06 02:15:34"
26595,GArg6YkjmR,"2024-05-05 21:19:29",148353,"2024-05-05 21:19:29"
26594,6WQbyXdNnB,"2024-05-05 21:18:04",148352,"2024-05-05 21:18:04"
26593,aANBPqwj1b,"2024-05-05 21:17:46",148351,"2024-05-05 21:17:46"
26592,PzQ4EkJjJG,"2024-05-05 21:09:02",148350,"2024-05-05 21:09:02"
26591,m9N0DkbNzq,"2024-05-04 23:45:40",148349,"2024-05-04 23:45:40"
26590,MXQJyBxNZ6,"2024-05-04 21:27:19",148348,"2024-05-04 21:27:19"
26589,VWQW313QZ4,"2024-05-04 20:40:42",148347,"2024-05-04 20:40:42"
26588,a6jM2OMr75,"2024-05-04 20:17:48",148346,"2024-05-04 20:17:48"
26587,74QY3mLrBE,"2024-05-04 11:03:37",148345,"2024-05-04 11:03:37"
26586,AXQveqxNLY,"2024-05-03 19:25:10",148344,"2024-05-03 19:25:10"
26585,3GN6nkVNzx,"2024-05-03 19:24:56",148343,"2024-05-03 19:24:56"
26584,03rzxqAQ69,"2024-05-03 19:15:20",148342,"2024-05-03 19:15:20"
26583,X6Qamx7QZk,"2024-05-03 19:14:58",148341,"2024-05-03 19:14:58"
26582,DzjGmJRNYp,"2024-05-03 19:14:48",148340,"2024-05-03 19:14:48"
26581,OGQ3ykGrln,"2024-05-03 17:16:01",148339,"2024-05-03 17:16:01"
26580,awrR3oqN5k,"2024-05-03 17:15:47",148338,"2024-05-03 17:15:47"
26579,VXr7XkbNJe,"2024-05-03 17:15:33",148337,"2024-05-03 17:15:33"
26578,0VNqev0Nml,"2024-05-03 17:15:17",148336,"2024-05-03 17:15:17"
26577,4yQk6q3NgP,"2024-05-03 13:41:51",148335,"2024-05-03 13:41:51"
26576,8qQPXZnQ16,"2024-05-03 13:40:37",148334,"2024-05-03 13:40:37"
26575,loNLAGnQM8,"2024-05-03 13:39:38",148333,"2024-05-03 13:39:38"
26574,GWN5wK9jlA,"2024-05-03 13:38:32",148332,"2024-05-03 13:38:32"
26573,xPjX3kdQKG,"2024-05-03 13:37:29",148331,"2024-05-03 13:37:29"
26572,5nQx5P4jxY,"2024-05-03 13:36:24",148330,"2024-05-03 13:36:24"
26571,72Npez5Qwv,"2024-05-03 13:34:17",148329,"2024-05-03 13:34:17"
26570,Z9Q2wZaj2m,"2024-05-03 13:32:11",148328,"2024-05-03 13:32:11"
26569,oOjDAXErB9,"2024-05-03 13:29:06",148327,"2024-05-03 13:29:06"
26568,bEjE153jK5,"2024-05-03 13:27:09",148326,"2024-05-03 13:27:09"
26567,YZjne6oQPv,"2024-05-03 00:09:14",148325,"2024-05-03 00:09:14"
26566,blNe3PMjxw,"2024-05-03 00:08:58",148324,"2024-05-03 00:08:58"
26565,PEryyP1rOn,"2024-05-03 00:08:48",148323,"2024-05-03 00:08:48"
26564,kMjmePqjvV,"2024-05-03 00:08:29",148322,"2024-05-03 00:08:29"
26563,9EjV3kkro2,"2024-05-03 00:08:09",148321,"2024-05-03 00:08:09"
26562,GDN1Ddqreq,"2024-05-03 00:07:52",148320,"2024-05-03 00:07:52"
26561,b1rAz2dNKk,"2024-05-02 23:31:53",148319,"2024-05-02 23:31:53"
26560,68j9X18Q2V,"2024-05-02 23:31:20",148318,"2024-05-02 23:31:20"
26559,Varw7PmrOR,"2024-05-02 23:30:47",148317,"2024-05-02 23:30:47"
26558,5MjKDkwr0k,"2024-05-02 23:30:32",148316,"2024-05-02 23:30:32"
26557,X9Qoev0rwY,"2024-05-02 23:30:17",148315,"2024-05-02 23:30:17"
26556,DXQ87APNYR,"2024-05-02 20:26:28",148314,"2024-05-02 20:26:28"
26555,3kjZ3kEr6V,"2024-05-02 20:26:16",148313,"2024-05-02 20:26:16"
26554,98rdRqnQZw,"2024-05-02 19:33:31",148312,"2024-05-02 19:33:31"
26553,2ejlaz3ro9,"2024-05-02 19:33:20",148311,"2024-05-02 19:33:20"
26552,ykNOnkBrDY,"2024-05-02 19:33:09",148310,"2024-05-02 19:33:09"
26551,GArg6PkjmR,"2024-05-02 19:32:57",148309,"2024-05-02 19:32:57"
26550,6WQbykdNnB,"2024-05-02 17:03:37",148308,"2024-05-02 17:03:37"
26549,aANBPpwj1b,"2024-05-02 17:03:21",148307,"2024-05-02 17:03:21"
26548,PzQ4EoJjJG,"2024-05-02 17:03:08",148306,"2024-05-02 17:03:08"
26547,m9N0DlbNzq,"2024-05-02 17:02:53",148305,"2024-05-02 17:02:53"
26546,MXQJykxNZ6,"2024-05-02 15:45:43",148304,"2024-05-02 15:45:43"
26545,VWQW3k3QZ4,"2024-05-02 12:20:51",148303,"2024-05-02 12:20:51"
26544,a6jM2RMr75,"2024-05-02 12:18:29",148302,"2024-05-02 12:18:29"
26543,74QY3kLrBE,"2024-05-02 12:17:03",148301,"2024-05-02 12:17:03"
26542,AXQvePxNLY,"2024-05-02 12:15:53",148300,"2024-05-02 12:15:53"
26541,3GN6nwVNzx,"2024-05-02 12:14:20",148299,"2024-05-02 12:14:20"
26540,03rzxPAQ69,"2024-05-02 12:13:29",148298,"2024-05-02 12:13:29"
26539,X6Qamk7QZk,"2024-05-02 12:10:48",148297,"2024-05-02 12:10:48"
26538,DzjGmkRNYp,"2024-05-02 12:09:32",148296,"2024-05-02 12:09:32"
26537,OGQ3y8Grln,"2024-05-02 12:05:37",148295,"2024-05-02 12:05:37"
26536,awrR3kqN5k,"2024-05-01 22:43:29",148294,"2024-05-01 22:43:29"
26535,VXr7X9bNJe,"2024-05-01 22:43:18",148293,"2024-05-01 22:43:18"
26534,0VNqez0Nml,"2024-05-01 22:43:00",148292,"2024-05-01 22:43:00"
26533,4yQk6P3NgP,"2024-05-01 22:42:49",148291,"2024-05-01 22:42:49"
26532,8qQPXknQ16,"2024-05-01 21:45:11",148290,"2024-05-01 21:45:11"
26531,loNLAonQM8,"2024-05-01 21:43:31",148289,"2024-05-01 21:43:31"
26530,GWN5wq9jlA,"2024-04-30 19:04:53",148288,"2024-04-30 19:04:53"
26529,xPjX3DdQKG,"2024-04-30 19:04:43",148287,"2024-04-30 19:04:43"
26528,5nQx5p4jxY,"2024-04-30 19:04:33",148286,"2024-04-30 19:04:33"
26527,72NpeV5Qwv,"2024-04-30 19:04:16",148285,"2024-04-30 19:04:16"
26526,Z9Q2wqaj2m,"2024-04-30 19:04:06",148284,"2024-04-30 19:04:06"
26525,oOjDABErB9,"2024-04-30 19:03:52",148283,"2024-04-30 19:03:52"
26524,bEjE1b3jK5,"2024-04-30 19:03:41",148282,"2024-04-30 19:03:41"
26523,YZjneAoQPv,"2024-04-30 18:32:59",148281,"2024-04-30 18:32:59"
26522,blNe3OMjxw,"2024-04-30 18:32:45",148280,"2024-04-30 18:32:45"
26521,PEryyx1rOn,"2024-04-30 18:32:31",148279,"2024-04-30 18:32:31"
26520,kMjme9qjvV,"2024-04-30 18:32:18",148278,"2024-04-30 18:32:18"
26519,9EjV3nkro2,"2024-04-30 18:32:05",148277,"2024-04-30 18:32:05"
26518,GDN1Dqqreq,"2024-04-30 18:31:51",148276,"2024-04-30 18:31:51"
26517,b1rAzJdNKk,"2024-04-30 18:31:39",148275,"2024-04-30 18:31:39"
26516,68j9Xq8Q2V,"2024-04-30 18:31:24",148274,"2024-04-30 18:31:24"
26515,Varw72mrOR,"2024-04-30 17:28:51",148273,"2024-04-30 17:28:51"
26514,5MjKD8wr0k,"2024-04-30 17:28:37",148272,"2024-04-30 17:28:37"
26513,X9Qoe10rwY,"2024-04-30 11:45:36",148271,"2024-04-30 11:45:36"
26512,DXQ87qPNYR,"2024-04-30 11:40:39",148270,"2024-04-30 11:40:39"
26511,3kjZ3pEr6V,"2024-04-30 11:33:11",148269,"2024-04-30 11:33:11"
26510,98rdRgnQZw,"2024-04-30 11:31:53",148268,"2024-04-30 11:31:53"
26509,2ejlaw3ro9,"2024-04-30 11:30:18",148267,"2024-04-30 11:30:18"
26508,ykNOn9BrDY,"2024-04-30 11:27:56",148266,"2024-04-30 11:27:56"
26507,GArg6dkjmR,"2024-04-30 11:26:20",148265,"2024-04-30 11:26:20"
26506,6WQbyBdNnB,"2024-04-30 11:24:59",148264,"2024-04-30 11:24:59"
26505,aANBPYwj1b,"2024-04-30 11:23:30",148263,"2024-04-30 11:23:30"
26504,PzQ4EqJjJG,"2024-04-30 11:21:56",148262,"2024-04-30 11:21:56"
26503,m9N0DqbNzq,"2024-04-30 11:20:09",148261,"2024-04-30 11:20:09"
26502,MXQJyZxNZ6,"2024-04-30 11:17:41",148260,"2024-04-30 11:17:41"
26501,VWQW3E3QZ4,"2024-04-30 11:15:57",148259,"2024-04-30 11:15:57"
26500,a6jM2KMr75,"2024-04-29 23:53:49",148258,"2024-04-29 23:53:49"
26499,3kjZ3pVr6V,"2024-04-29 19:41:12",148257,"2024-04-29 19:41:12"
26498,98rdRg2QZw,"2024-04-29 19:41:02",148256,"2024-04-29 19:41:02"
26497,2ejlawOro9,"2024-04-29 19:40:52",148255,"2024-04-29 19:40:52"
26496,ykNOn9vrDY,"2024-04-29 19:40:42",148254,"2024-04-29 19:40:42"
26495,GArg6d7jmR,"2024-04-29 18:57:46",148253,"2024-04-29 18:57:46"
26494,6WQbyB5NnB,"2024-04-29 18:57:36",148252,"2024-04-29 18:57:36"
26493,aANBPY1j1b,"2024-04-29 18:57:27",148251,"2024-04-29 18:57:27"
26492,PzQ4EqGjJG,"2024-04-29 18:57:16",148250,"2024-04-29 18:57:16"
26491,m9N0DqnNzq,"2024-04-29 17:17:37",148249,"2024-04-29 17:17:37"
26490,MXQJyZdNZ6,"2024-04-29 17:17:23",148248,"2024-04-29 17:17:23"
26489,VWQW3ERQZ4,"2024-04-29 17:17:08",148247,"2024-04-29 17:17:08"
26488,a6jM2Kor75,"2024-04-29 17:16:54",148246,"2024-04-29 17:16:54"
26487,74QY3BbrBE,"2024-04-29 17:16:41",148245,"2024-04-29 17:16:41"
26486,AXQveBaNLY,"2024-04-29 15:58:44",148244,"2024-04-29 15:58:44"
26485,3GN6nxvNzx,"2024-04-29 15:58:35",148243,"2024-04-29 15:58:35"
26484,03rzxlbQ69,"2024-04-29 15:58:23",148242,"2024-04-29 15:58:23"
26483,X6QamowQZk,"2024-04-29 15:56:42",148241,"2024-04-29 15:56:42"
26482,DzjGm9aNYp,"2024-04-29 15:56:11",148240,"2024-04-29 15:56:11"
26481,OGQ3yDgrln,"2024-04-29 14:33:51",148239,"2024-04-29 14:33:51"
26480,awrR3pJN5k,"2024-04-28 23:37:08",148238,"2024-04-28 23:37:08"
26479,VXr7XMxNJe,"2024-04-28 23:36:57",148237,"2024-04-28 23:36:57"
26478,0VNqeM8Nml,"2024-04-28 23:36:49",148236,"2024-04-28 23:36:49"
26477,4yQk6n4NgP,"2024-04-28 23:36:33",148235,"2024-04-28 23:36:33"
26476,8qQPXDZQ16,"2024-04-28 23:36:14",148234,"2024-04-28 23:36:14"
26475,loNLAyGQM8,"2024-04-28 23:36:02",148233,"2024-04-28 23:36:02"
26474,GWN5wpqjlA,"2024-04-28 23:35:39",148232,"2024-04-28 23:35:39"
26473,xPjX3YYQKG,"2024-04-28 23:35:03",148231,"2024-04-28 23:35:03"
26472,5nQx5gLjxY,"2024-04-28 23:34:46",148230,"2024-04-28 23:34:46"
26471,72NpexoQwv,"2024-04-28 19:31:10",148229,"2024-04-28 19:31:10"
26470,Z9Q2wE9j2m,"2024-04-28 19:30:59",148228,"2024-04-28 19:30:59"
26469,oOjDAodrB9,"2024-04-28 19:30:48",148227,"2024-04-28 19:30:48"
26468,bEjE1KOjK5,"2024-04-28 19:30:38",148226,"2024-04-28 19:30:38"
26467,YZjne2DQPv,"2024-04-28 19:30:27",148225,"2024-04-28 19:30:27"
26466,blNe3A6jxw,"2024-04-28 19:30:16",148224,"2024-04-28 19:30:16"
26465,PEryyOWrOn,"2024-04-28 19:10:15",148223,"2024-04-28 19:10:15"
26464,kMjmeDwjvV,"2024-04-28 19:09:56",148222,"2024-04-28 19:09:56"
26463,9EjV3JXro2,"2024-04-28 19:09:17",148221,"2024-04-28 19:09:17"
26462,GDN1Dnmreq,"2024-04-27 12:58:25",148220,"2024-04-27 12:58:25"
26461,b1rAzdKNKk,"2024-04-27 12:58:13",148219,"2024-04-27 12:58:13"
26460,68j9XJgQ2V,"2024-04-26 19:09:48",148218,"2024-04-26 19:09:48"
26459,Varw7bJrOR,"2024-04-26 18:33:43",148217,"2024-04-26 18:33:43"
26458,5MjKDmxr0k,"2024-04-26 18:33:27",148216,"2024-04-26 18:33:27"
26457,X9QoeperwY,"2024-04-26 18:33:13",148215,"2024-04-26 18:33:13"
26456,DXQ87W0NYR,"2024-04-26 18:33:00",148214,"2024-04-26 18:33:00"
26455,3kjZ3bVr6V,"2024-04-26 18:32:46",148213,"2024-04-26 18:32:46"
26454,98rdR92QZw,"2024-04-26 12:20:31",148212,"2024-04-26 12:20:31"
26453,2ejlaEOro9,"2024-04-26 12:16:51",148211,"2024-04-26 12:16:51"
26452,ykNOnEvrDY,"2024-04-26 12:15:37",148210,"2024-04-26 12:15:37"
26451,GArg6V7jmR,"2024-04-26 12:14:23",148209,"2024-04-26 12:14:23"
26450,6WQbyK5NnB,"2024-04-26 12:13:30",148208,"2024-04-26 12:13:30"
